# Serializing assets/vocabularies/languages/latest/languages.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/language
# title: Language
# version: 20210929-0
# description: Language
key,url,deprecated,valid_until,valid_from,country_code,label_en,label_it
WTI,http://publications.europa.eu/resource/authority/language/WTI,false,,1950-05-09,WTI,,
WTK,http://publications.europa.eu/resource/authority/language/WTK,false,,1950-05-09,WTK,,
WTM,http://publications.europa.eu/resource/authority/language/WTM,false,,1950-05-09,WTM,,
WTW,http://publications.europa.eu/resource/authority/language/WTW,false,,1950-05-09,WTW,,
WUA,http://publications.europa.eu/resource/authority/language/WUA,false,,1950-05-09,WUA,,
WUB,http://publications.europa.eu/resource/authority/language/WUB,false,,1950-05-09,WUB,,
WUD,http://publications.europa.eu/resource/authority/language/WUD,false,,1950-05-09,WUD,,
WUH,http://publications.europa.eu/resource/authority/language/WUH,false,,1950-05-09,WUH,,
WUL,http://publications.europa.eu/resource/authority/language/WUL,false,,1950-05-09,WUL,,
WUM,http://publications.europa.eu/resource/authority/language/WUM,false,,1950-05-09,WUM,,
WUN,http://publications.europa.eu/resource/authority/language/WUN,false,,1950-05-09,WUN,,
WUR,http://publications.europa.eu/resource/authority/language/WUR,false,,1950-05-09,WUR,,
WUT,http://publications.europa.eu/resource/authority/language/WUT,false,,1950-05-09,WUT,,
WUU,http://publications.europa.eu/resource/authority/language/WUU,false,,1950-05-09,WUU,,
WUV,http://publications.europa.eu/resource/authority/language/WUV,false,,1950-05-09,WUV,,
WUX,http://publications.europa.eu/resource/authority/language/WUX,false,,1950-05-09,WUX,,
WUY,http://publications.europa.eu/resource/authority/language/WUY,false,,1950-05-09,WUY,,
WWA,http://publications.europa.eu/resource/authority/language/WWA,false,,1950-05-09,WWA,,
WWO,http://publications.europa.eu/resource/authority/language/WWO,false,,1950-05-09,WWO,,
WWR,http://publications.europa.eu/resource/authority/language/WWR,false,,1950-05-09,WWR,,
WWW,http://publications.europa.eu/resource/authority/language/WWW,false,,1950-05-09,WWW,,
WXA,http://publications.europa.eu/resource/authority/language/WXA,false,,1950-05-09,WXA,,
WYA,http://publications.europa.eu/resource/authority/language/WYA,false,,1950-05-09,WYA,,
WYB,http://publications.europa.eu/resource/authority/language/WYB,false,,1950-05-09,WYB,,
WYM,http://publications.europa.eu/resource/authority/language/WYM,false,,1950-05-09,WYM,,
WYR,http://publications.europa.eu/resource/authority/language/WYR,false,,1950-05-09,WYR,,
WYY,http://publications.europa.eu/resource/authority/language/WYY,false,,1950-05-09,WYY,,
XAA,http://publications.europa.eu/resource/authority/language/XAA,false,,1950-05-09,XAA,,
XAB,http://publications.europa.eu/resource/authority/language/XAB,false,,1950-05-09,XAB,,
XAC,http://publications.europa.eu/resource/authority/language/XAC,false,,1950-05-09,XAC,,
XAD,http://publications.europa.eu/resource/authority/language/XAD,false,,1950-05-09,XAD,,
XAE,http://publications.europa.eu/resource/authority/language/XAE,false,,1950-05-09,XAE,,
XAG,http://publications.europa.eu/resource/authority/language/XAG,false,,1950-05-09,XAG,,
XAI,http://publications.europa.eu/resource/authority/language/XAI,false,,1950-05-09,XAI,,
XAL,http://publications.europa.eu/resource/authority/language/XAL,false,,1950-05-09,XAL,,
XAM,http://publications.europa.eu/resource/authority/language/XAM,false,,1950-05-09,XAM,,
XAN,http://publications.europa.eu/resource/authority/language/XAN,false,,1950-05-09,XAN,,
XAO,http://publications.europa.eu/resource/authority/language/XAO,false,,1950-05-09,XAO,,
XAP,http://publications.europa.eu/resource/authority/language/XAP,false,,1950-05-09,XAP,,
XAQ,http://publications.europa.eu/resource/authority/language/XAQ,false,,1950-05-09,XAQ,,
XAR,http://publications.europa.eu/resource/authority/language/XAR,false,,1950-05-09,XAR,,
XAS,http://publications.europa.eu/resource/authority/language/XAS,false,,1950-05-09,XAS,,
XAT,http://publications.europa.eu/resource/authority/language/XAT,false,,1950-05-09,XAT,,
XAU,http://publications.europa.eu/resource/authority/language/XAU,false,,1950-05-09,XAU,,
XAV,http://publications.europa.eu/resource/authority/language/XAV,false,,1950-05-09,XAV,,
XAW,http://publications.europa.eu/resource/authority/language/XAW,false,,1950-05-09,XAW,,
XAY,http://publications.europa.eu/resource/authority/language/XAY,false,,1950-05-09,XAY,,
XBA,http://publications.europa.eu/resource/authority/language/XBA,false,,1950-05-09,XBA,,
XBC,http://publications.europa.eu/resource/authority/language/XBC,false,,1950-05-09,XBC,,
XBI,http://publications.europa.eu/resource/authority/language/XBI,false,,1950-05-09,XBI,,
XBM,http://publications.europa.eu/resource/authority/language/XBM,false,,1950-05-09,XBM,,
XBO,http://publications.europa.eu/resource/authority/language/XBO,false,,1950-05-09,XBO,,
XBR,http://publications.europa.eu/resource/authority/language/XBR,false,,1950-05-09,XBR,,
XBW,http://publications.europa.eu/resource/authority/language/XBW,false,,1950-05-09,XBW,,
XBX,http://publications.europa.eu/resource/authority/language/XBX,false,,1950-05-09,XBX,,
XCB,http://publications.europa.eu/resource/authority/language/XCB,false,,1950-05-09,XCB,,
XCC,http://publications.europa.eu/resource/authority/language/XCC,false,,1950-05-09,XCC,,
XCE,http://publications.europa.eu/resource/authority/language/XCE,false,,1950-05-09,XCE,,
XCG,http://publications.europa.eu/resource/authority/language/XCG,false,,1950-05-09,XCG,,
XCH,http://publications.europa.eu/resource/authority/language/XCH,false,,1950-05-09,XCH,,
XCL,http://publications.europa.eu/resource/authority/language/XCL,false,,1950-05-09,XCL,,
XCM,http://publications.europa.eu/resource/authority/language/XCM,false,,1950-05-09,XCM,,
XCN,http://publications.europa.eu/resource/authority/language/XCN,false,,1950-05-09,XCN,,
XCO,http://publications.europa.eu/resource/authority/language/XCO,false,,1950-05-09,XCO,,
XCR,http://publications.europa.eu/resource/authority/language/XCR,false,,1950-05-09,XCR,,
XCT,http://publications.europa.eu/resource/authority/language/XCT,false,,1950-05-09,XCT,,
XCU,http://publications.europa.eu/resource/authority/language/XCU,false,,1950-05-09,XCU,,
XCV,http://publications.europa.eu/resource/authority/language/XCV,false,,1950-05-09,XCV,,
XCW,http://publications.europa.eu/resource/authority/language/XCW,false,,1950-05-09,XCW,,
XCY,http://publications.europa.eu/resource/authority/language/XCY,false,,1950-05-09,XCY,,
XDC,http://publications.europa.eu/resource/authority/language/XDC,false,,1950-05-09,XDC,,
XDM,http://publications.europa.eu/resource/authority/language/XDM,false,,1950-05-09,XDM,,
XDY,http://publications.europa.eu/resource/authority/language/XDY,false,,1950-05-09,XDY,,
XEB,http://publications.europa.eu/resource/authority/language/XEB,false,,1950-05-09,XEB,,
XED,http://publications.europa.eu/resource/authority/language/XED,false,,1950-05-09,XED,,
XEG,http://publications.europa.eu/resource/authority/language/XEG,false,,1950-05-09,XEG,,
XEL,http://publications.europa.eu/resource/authority/language/XEL,false,,1950-05-09,XEL,,
XEM,http://publications.europa.eu/resource/authority/language/XEM,false,,1950-05-09,XEM,,
XEP,http://publications.europa.eu/resource/authority/language/XEP,false,,1950-05-09,XEP,,
XER,http://publications.europa.eu/resource/authority/language/XER,false,,1950-05-09,XER,,
XES,http://publications.europa.eu/resource/authority/language/XES,false,,1950-05-09,XES,,
XET,http://publications.europa.eu/resource/authority/language/XET,false,,1950-05-09,XET,,
XEU,http://publications.europa.eu/resource/authority/language/XEU,false,,1950-05-09,XEU,,
XFA,http://publications.europa.eu/resource/authority/language/XFA,false,,1950-05-09,XFA,,
XGA,http://publications.europa.eu/resource/authority/language/XGA,false,,1950-05-09,XGA,,
XGF,http://publications.europa.eu/resource/authority/language/XGF,false,,1950-05-09,XGF,,
XGL,http://publications.europa.eu/resource/authority/language/XGL,false,,1950-05-09,XGL,,
XGR,http://publications.europa.eu/resource/authority/language/XGR,false,,1950-05-09,XGR,,
XHA,http://publications.europa.eu/resource/authority/language/XHA,false,,1950-05-09,XHA,,
XHC,http://publications.europa.eu/resource/authority/language/XHC,false,,1950-05-09,XHC,,
XHD,http://publications.europa.eu/resource/authority/language/XHD,false,,1950-05-09,XHD,,
XHE,http://publications.europa.eu/resource/authority/language/XHE,false,,1950-05-09,XHE,,
XHO,http://publications.europa.eu/resource/authority/language/XHO,false,,1950-05-09,XHO,Xhosa,xhosa
XHR,http://publications.europa.eu/resource/authority/language/XHR,false,,1950-05-09,XHR,,
XHT,http://publications.europa.eu/resource/authority/language/XHT,false,,1950-05-09,XHT,,
XHU,http://publications.europa.eu/resource/authority/language/XHU,false,,1950-05-09,XHU,,
XHV,http://publications.europa.eu/resource/authority/language/XHV,false,,1950-05-09,XHV,,
XIA,http://publications.europa.eu/resource/authority/language/XIA,false,,1950-05-09,XIA,,
XIB,http://publications.europa.eu/resource/authority/language/XIB,false,,1950-05-09,XIB,,
XII,http://publications.europa.eu/resource/authority/language/XII,false,,1950-05-09,XII,,
XIL,http://publications.europa.eu/resource/authority/language/XIL,false,,1950-05-09,XIL,,
XIN,http://publications.europa.eu/resource/authority/language/XIN,false,,1950-05-09,XIN,,
XIP,http://publications.europa.eu/resource/authority/language/XIP,false,,1950-05-09,XIP,,
XIR,http://publications.europa.eu/resource/authority/language/XIR,false,,1950-05-09,XIR,,
XIV,http://publications.europa.eu/resource/authority/language/XIV,false,,1950-05-09,XIV,,
XIY,http://publications.europa.eu/resource/authority/language/XIY,false,,1950-05-09,XIY,,
XKA,http://publications.europa.eu/resource/authority/language/XKA,false,,1950-05-09,XKA,,
XKB,http://publications.europa.eu/resource/authority/language/XKB,false,,1950-05-09,XKB,,
XKC,http://publications.europa.eu/resource/authority/language/XKC,false,,1950-05-09,XKC,,
XKD,http://publications.europa.eu/resource/authority/language/XKD,false,,1950-05-09,XKD,,
XKE,http://publications.europa.eu/resource/authority/language/XKE,false,,1950-05-09,XKE,,
XKF,http://publications.europa.eu/resource/authority/language/XKF,false,,1950-05-09,XKF,,
XKG,http://publications.europa.eu/resource/authority/language/XKG,false,,1950-05-09,XKG,,
XKH,http://publications.europa.eu/resource/authority/language/XKH,false,,1950-05-09,XKH,,
XKI,http://publications.europa.eu/resource/authority/language/XKI,false,,1950-05-09,XKI,Kenyan Sign Language,lingua dei segni del Kenya
XKJ,http://publications.europa.eu/resource/authority/language/XKJ,false,,1950-05-09,XKJ,,
XKK,http://publications.europa.eu/resource/authority/language/XKK,false,,1950-05-09,XKK,,
XKL,http://publications.europa.eu/resource/authority/language/XKL,false,,1950-05-09,XKL,,
XKN,http://publications.europa.eu/resource/authority/language/XKN,false,,1950-05-09,XKN,,
XKO,http://publications.europa.eu/resource/authority/language/XKO,false,,1950-05-09,XKO,,
XKP,http://publications.europa.eu/resource/authority/language/XKP,false,,1950-05-09,XKP,,
XKQ,http://publications.europa.eu/resource/authority/language/XKQ,false,,1950-05-09,XKQ,,
XKR,http://publications.europa.eu/resource/authority/language/XKR,false,,1950-05-09,XKR,,
XKS,http://publications.europa.eu/resource/authority/language/XKS,false,,1950-05-09,XKS,,
XKT,http://publications.europa.eu/resource/authority/language/XKT,false,,1950-05-09,XKT,,
XKU,http://publications.europa.eu/resource/authority/language/XKU,false,,1950-05-09,XKU,,
XKV,http://publications.europa.eu/resource/authority/language/XKV,false,,1950-05-09,XKV,,
XKW,http://publications.europa.eu/resource/authority/language/XKW,false,,1950-05-09,XKW,,
XKX,http://publications.europa.eu/resource/authority/language/XKX,false,,1950-05-09,XKX,,
XKY,http://publications.europa.eu/resource/authority/language/XKY,false,,1950-05-09,XKY,,
XKZ,http://publications.europa.eu/resource/authority/language/XKZ,false,,1950-05-09,XKZ,,
XLA,http://publications.europa.eu/resource/authority/language/XLA,false,,1950-05-09,XLA,,
XLB,http://publications.europa.eu/resource/authority/language/XLB,false,,1950-05-09,XLB,,
XLC,http://publications.europa.eu/resource/authority/language/XLC,false,,1950-05-09,XLC,,
XLD,http://publications.europa.eu/resource/authority/language/XLD,false,,1950-05-09,XLD,,
XLE,http://publications.europa.eu/resource/authority/language/XLE,false,,1950-05-09,XLE,,
XLG,http://publications.europa.eu/resource/authority/language/XLG,false,,1950-05-09,XLG,,
XLI,http://publications.europa.eu/resource/authority/language/XLI,false,,1950-05-09,XLI,,
XLN,http://publications.europa.eu/resource/authority/language/XLN,false,,1950-05-09,XLN,,
XLO,http://publications.europa.eu/resource/authority/language/XLO,false,,1950-05-09,XLO,,
XLP,http://publications.europa.eu/resource/authority/language/XLP,false,,1950-05-09,XLP,,
XLS,http://publications.europa.eu/resource/authority/language/XLS,false,,1950-05-09,XLS,,
XLU,http://publications.europa.eu/resource/authority/language/XLU,false,,1950-05-09,XLU,,
XLY,http://publications.europa.eu/resource/authority/language/XLY,false,,1950-05-09,XLY,,
XMA,http://publications.europa.eu/resource/authority/language/XMA,false,,1950-05-09,XMA,,
XMB,http://publications.europa.eu/resource/authority/language/XMB,false,,1950-05-09,XMB,,
XMC,http://publications.europa.eu/resource/authority/language/XMC,false,,1950-05-09,XMC,,
XMD,http://publications.europa.eu/resource/authority/language/XMD,false,,1950-05-09,XMD,,
XME,http://publications.europa.eu/resource/authority/language/XME,false,,1950-05-09,XME,,
XMF,http://publications.europa.eu/resource/authority/language/XMF,false,,1950-05-09,XMF,,
XMG,http://publications.europa.eu/resource/authority/language/XMG,false,,1950-05-09,XMG,,
XMH,http://publications.europa.eu/resource/authority/language/XMH,false,,1950-05-09,XMH,,
XMJ,http://publications.europa.eu/resource/authority/language/XMJ,false,,1950-05-09,XMJ,,
XMK,http://publications.europa.eu/resource/authority/language/XMK,false,,1950-05-09,XMK,,
XML,http://publications.europa.eu/resource/authority/language/XML,false,,1950-05-09,XML,Malaysian Sign Language,lingua dei segni malese
XMM,http://publications.europa.eu/resource/authority/language/XMM,false,,1950-05-09,XMM,,
XMN,http://publications.europa.eu/resource/authority/language/XMN,false,,1950-05-09,XMN,,
XMO,http://publications.europa.eu/resource/authority/language/XMO,false,,1950-05-09,XMO,,
XMP,http://publications.europa.eu/resource/authority/language/XMP,false,,1950-05-09,XMP,,
XMQ,http://publications.europa.eu/resource/authority/language/XMQ,false,,1950-05-09,XMQ,,
XMR,http://publications.europa.eu/resource/authority/language/XMR,false,,1950-05-09,XMR,,
XMS,http://publications.europa.eu/resource/authority/language/XMS,false,,1950-05-09,XMS,Moroccan Sign Language,lingua dei segni marocchina
XMT,http://publications.europa.eu/resource/authority/language/XMT,false,,1950-05-09,XMT,,
XMU,http://publications.europa.eu/resource/authority/language/XMU,false,,1950-05-09,XMU,,
XMV,http://publications.europa.eu/resource/authority/language/XMV,false,,1950-05-09,XMV,,
XMW,http://publications.europa.eu/resource/authority/language/XMW,false,,1950-05-09,XMW,,
XMX,http://publications.europa.eu/resource/authority/language/XMX,false,,1950-05-09,XMX,,
XMY,http://publications.europa.eu/resource/authority/language/XMY,false,,1950-05-09,XMY,,
XMZ,http://publications.europa.eu/resource/authority/language/XMZ,false,,1950-05-09,XMZ,,
XNA,http://publications.europa.eu/resource/authority/language/XNA,false,,1950-05-09,XNA,,
XNB,http://publications.europa.eu/resource/authority/language/XNB,false,,1950-05-09,XNB,,
XNG,http://publications.europa.eu/resource/authority/language/XNG,false,,1950-05-09,XNG,,
XNH,http://publications.europa.eu/resource/authority/language/XNH,false,,1950-05-09,XNH,,
XNN,http://publications.europa.eu/resource/authority/language/XNN,false,,1950-05-09,XNN,,
XNO,http://publications.europa.eu/resource/authority/language/XNO,false,,1950-05-09,XNO,,
XNR,http://publications.europa.eu/resource/authority/language/XNR,false,,1950-05-09,XNR,,
XNS,http://publications.europa.eu/resource/authority/language/XNS,false,,1950-05-09,XNS,,
XOC,http://publications.europa.eu/resource/authority/language/XOC,false,,1950-05-09,XOC,,
XOD,http://publications.europa.eu/resource/authority/language/XOD,false,,1950-05-09,XOD,,
XOG,http://publications.europa.eu/resource/authority/language/XOG,false,,1950-05-09,XOG,,
XOI,http://publications.europa.eu/resource/authority/language/XOI,false,,1950-05-09,XOI,,
